Nodes	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
G430	0.02566999	0.02195921	0.02326606	0.02504027	0.02487393	0.02460082	0.02756961	0.02143702	0.02373526	0.02474382	0.02351538	0.02432278	0.02060852	0.01695784	0.02113588	0.02213747	0.02280403	0.02401080	0.02722646	0.02166479	0.00704989	0.00582090	0.00289114	0.00355824	0.01011602	0.00407131	0.00442428	0.00258991	0	0.00525496	0.01032818	0.00935088	0.00864077	0.00831356	0.00409481	0.00391542	0.00751725	0.00652215	0.00630736	0.00233660	0.00598193	0.00712401	0.00170223	0.00275454	0.00318984	0.00052793	0.00167379	0.00393756	0.00725168	0.00483531	0.00534686	0.00178092	0.00102858	0.00394710	0.00588860	0.00502865	0.00494346	0.00587526	0.00164249	0.00771758	0.00998633	0.00924137	0.00769937	0.00829303	0.00249310	0.00695704	0.00047423	0.00322593	0.00847750	0.00662162	0.00270747	0.00496003	0.00915127	0.00710805	0.00530089	0.00282813	0.00807007	0.00679430	0.00713678	0.00636375	0.00688820	0.00524248	0.00418817	0.01000347	0.00603002	0.00308695	0.00750942	0	0.00288633	0.00339696	0	0.00271453	0.00972805	0.00555255	0.00410996	0.00505877	0.00508465	0.00739668	0.00923028	0.00885520	0.00381309	0.01309739	0.00687644	0.00637326	0.00417629	0.00322507	0.00962266	0.00643132	0.00269597	0.00724810	0.00494764	0.00250574	0.00501512	0.00344451	0.00657046	0.00863497	0.00300383	0.00668080	0	0.00222250
G431	0.02543514	0.02106585	0	0.02097448	0.02772873	0.02664949	0.02424222	0.02584638	0.02124672	0.02680022	0.02843966	0	0.02078044	0.02231464	0.02325429	0.02494654	0.02580951	0.02691029	0.02757581	0.02139609	0.00628250	0.00694062	0.00470866	0.00232590	0.00906853	0.00785009	0.00538447	0.00480482	0.00905891	0.00688066	0.00899394	0.00614430	0.00492886	0.00747008	0.00677764	0.00693532	0.00737429	0.00292156	0	0.00315278	0.00523652	0.00178044	0.00323938	0.00376826	0.00351328	0.00480721	0.00138669	0.00231263	0.01168196	0.00500112	0.00649649	0.00348981	0.00489365	0.00489551	0.00912437	0.00765797	0.00322007	0.01165502	0.00570425	0.00698499	0.00922546	0	0.00760989	0.00639395	0.00721327	0.00733620	0.00582422	0.00623867	0.00582587	0.00775774	0.00308660	0.01008661	0.01058362	0.00481133	0.00663729	0.00722228	0.00947032	0	0.00462590	0.00439789	0.00766628	0.00300898	0	0.00595411	0.00438003	0.00885382	0	0.00513168	0.00456320	0.00136281	0.00437730	0.00647505	0.00897426	0	0.00666919	0.00377025	0.00711214	0.00390879	0.00892581	0.00552179	0.00351331	0.00596424	0.00417562	0.00949088	0.00228119	0.00907690	0.00605064	0	0.00727894	0.00987441	0.00672872	0.00360056	0.00323945	0.00562704	0.00827467	0.01140280	0.00213956	0.00726449	0.00488899	0.00185496
G432	0.02439820	0.01755726	0.02297952	0.02140665	0.02550643	0.02480233	0.02393517	0.01999391	0.02160465	0.02019597	0.02181804	0.02454965	0.01947530	0.02302655	0.02448791	0.02185234	0.02073012	0.02208884	0.02264877	0.02254145	0.00798505	0.00135251	0.00898734	0.00411017	0.00646783	0.00235779	0	0.00397516	0.00482459	0.00331734	0.00577297	0.00500447	0.00413746	0.00914672	0.00277243	0.00900004	0.00896102	0.00712069	0.00648361	0.00582585	0.00642223	0.00139400	0.00175540	0.00462342	0	0.00435298	0.00485975	0.00486511	0.00334841	0.00755834	0.00725680	0.00659931	0.00500137	0.00773645	0.01143170	0.00578549	0.00452994	0.00659529	0.00560076	0.00785382	0.00638019	0.00645544	0.00770730	0.00434272	0.00737258	0.00691383	0.00468989	0.00257017	0.00202602	0.00240409	0.00636125	0.00864763	0.00625591	0.00519282	0.00642302	0.00483626	0.00563394	0.00485570	0.00753985	0.00471706	0.00863642	0.00431299	0.00685397	0.00765445	0.00785175	0.00458449	0.00991366	0.00686015	0.00199377	0.00298189	0.00761896	0.00248146	0.00768515	0.00503487	0.00118628	0.00330555	0.00679545	0.00451297	0.01071475	0.01050508	0.00246918	0.00557743	0.00792882	0.00795118	0	0.00414100	0.00400115	0.00467740	0.00442100	0.00886878	0.00690268	0.00612742	0.00508964	0.00468130	0.00784535	0.00775561	0	0.00359856	0.00678957	0.00759148
G433	0.02526646	0.02242722	0.02071956	0.02185287	0.02687592	0.02264094	0.03120778	0.02064301	0.02314088	0.02275094	0.02321666	0.02324161	0.02367420	0.02143486	0.02609098	0.02414456	0.02395891	0.02275036	0.02235655	0.01970981	0.00646453	0.00635559	0.00385900	0.00146301	0	0.00302972	0.00412782	0	0.00808765	0.00306201	0.00822345	0.00547889	0.00660989	0.00927256	0.00446558	0.00468912	0.00622225	0.00351910	0.00533199	0.00411737	0.00332511	0.00287755	0.00847346	0.00494202	0.00256249	0.00594001	0.00118623	0.00271130	0.00792342	0.00398678	0.00867197	0	0.00431491	0	0.00342433	0.00611200	0.00319944	0.00526027	0.00476612	0.00743742	0.00900272	0.00825395	0.00630514	0.00337777	0.00778161	0.00627127	0.00970177	0.00578521	0.00641625	0.00422106	0.00476452	0.00775881	0.00721877	0.00823022	0.00320341	0.00342874	0.00715457	0.00541247	0.00544237	0.00336594	0.00703654	0.00528927	0.00871907	0.00987732	0.00662652	0.00380970	0	0.00688511	0.00119093	0.00683686	0.00215189	0.00390300	0	0.00265973	0.00756318	0.00380078	0.00764405	0.00946787	0.00969371	0.00844130	0.00516178	0.00501540	0.00556119	0.00743403	0.00759992	0.00712582	0.00311912	0.00599568	0.00872639	0.00930985	0.00781131	0.00513234	0.00348160	0.00409348	0.01043158	0	0.00495692	0.00751733	0.00547185	0.00176249
G434	0.02111934	0.02295217	0.02471892	0.02184168	0.02843848	0.02307514	0.02920662	0.02292933	0.02391538	0.02153445	0.02099187	0.02554321	0.02077179	0.01979288	0	0.02795139	0.02467801	0.02423740	0.02646373	0.02522251	0.00530204	0.00676763	0.00587898	0	0.00888476	0.00648183	0.00345161	0.00318652	0.00869265	0.00600106	0.00790909	0.00660432	0.00523966	0.00775903	0.00759632	0.00820587	0.01026075	0.00702221	0.01135597	0.00860047	0.00598111	0.00406191	0.00219889	0	0.00262493	0	0	0.00492834	0.00718168	0	0	0.00454167	0.00417228	0.00729765	0.00596802	0.00688452	0.00387601	0.01093160	0.00215732	0.00534210	0.00403963	0.00689987	0.00458293	0.00954948	0	0.00746294	0.00469447	0.00829528	0.00471250	0.00551155	0.00292184	0.00813289	0.00590734	0.01053314	0.00309027	0.00497032	0.00893089	0.00610549	0.00568357	0.00754669	0.00617762	0.00462303	0.00700955	0.01057808	0.00563423	0.00707115	0.00947199	0.00366945	0.00507528	0.00573399	0.00398578	0.00628655	0.00620941	0.00339445	0	0.00530723	0.00759490	0.00758940	0.00769042	0.00702435	0.00428325	0.00438551	0.00488113	0.00764095	0.00395082	0.00543803	0.00342297	0.00486253	0.00775569	0	0.00806916	0.00309348	0.00728103	0.00321648	0	0.00757910	0.00520337	0	0.00533329	0.00517218
G435	0.02705414	0.02166099	0.02297635	0.02351648	0.02386378	0.02465974	0.02880675	0.02076051	0.02313844	0.02103213	0.02242777	0.02073518	0.02083349	0.01790045	0.02300774	0.02536143	0.02280873	0.02327261	0.02734316	0.02032866	0.00737029	0.00793506	0.00218647	0.00306240	0.00943970	0.00334409	0.00712928	0.00270130	0.00873025	0.00682848	0.00767498	0.00822800	0.00552531	0.00460338	0.00740898	0.00535340	0.00726884	0.00687137	0.00416050	0.00568208	0.00659724	0.00583652	0.00558570	0.00379884	0.00323618	0.00394007	0.00493967	0.00560509	0.00807829	0	0.00567593	0.00533478	0.00539091	0.00667752	0.00835391	0.00744479	0	0.00547530	0.00117260	0.00480345	0.00693381	0.00359706	0.00611308	0.00699921	0.00940614	0.00809140	0.00431500	0.00258736	0.00412022	0.00188032	0.00363759	0.00839516	0.00656193	0.00397445	0.00603302	0.00440166	0.00678385	0.00799067	0.00375393	0	0.00234368	0.00888208	0.00429956	0.00742586	0.00113381	0.00575680	0.00904177	0.00451243	0.00374351	0.00353971	0.00474321	0.00840302	0.00614584	0.00215076	0.00210681	0.00659229	0.01035390	0.00967996	0.00832436	0.00716055	0.00561209	0.00448698	0.00650912	0.00711937	0.00131135	0	0.00440014	0.00458345	0.00197490	0.00906766	0.00731903	0.00519830	0.00592476	0.00365484	0.01185813	0.00622296	0.00275426	0	0.00765611	0.00149137
G436	0.02777247	0.02582000	0.02343668	0.02502992	0.03069591	0.02815130	0.02589083	0.02424788	0.02308993	0.02265388	0.02256046	0.02690110	0.02209131	0.02316076	0.02960780	0.02788157	0.02127764	0.02495984	0	0.02417567	0.00542972	0.00866195	0.00073459	0.00037323	0.00919472	0	0.00201250	0.00244769	0.00855207	0.00674349	0.00698744	0.01089368	0.00399805	0.00750043	0.00563327	0.00861358	0.00783518	0.00897484	0.00395442	0.00460728	0.00420149	0.00100563	0.00343736	0.00500234	0	0.00452992	0.00364456	0.00360986	0.00695515	0.00588742	0.00403477	0.00327473	0.00153241	0.01045633	0	0.00632852	0.00163628	0.00866034	0.00501647	0.00314800	0	0.00945586	0.00703733	0	0.00936251	0.00756648	0.00900131	0.00369850	0	0	0.00369984	0.00835935	0.01084936	0.00480557	0.00468196	0	0.00354925	0.00726384	0.00700497	0.00284443	0.00612484	0.00454646	0.00766805	0.00586112	0.00630724	0.00283143	0.01003744	0.00507719	0.00253481	0.00531013	0.00328505	0.00976152	0.00611604	0.00873725	0.00207835	0.00194057	0.01067717	0.00284649	0.00765247	0.01081281	0.00087126	0.00918880	0.00822474	0.00563602	0.00252845	0.00770800	0	0.00252532	0.00890497	0.00595925	0.00772189	0.00472717	0.00502452	0.00657952	0	0.00826769	0.00535040	0.00360983	0.00722588	0.00564461
G437	0.02400537	0.02313758	0.02306318	0.02012251	0.02665870	0.02862856	0.02518181	0.02463858	0.02190421	0.02410242	0.01940870	0.02478078	0.02112960	0.01968070	0.02902222	0.02704932	0.02154771	0.02252575	0.02613181	0.02178546	0.00802214	0.00471146	0.00443073	0.00783509	0.00423827	0.00428706	0.00387035	0.00503872	0.01091269	0.00638271	0.00536962	0.00680689	0.00566976	0.00763412	0.00626339	0.00429269	0.00832202	0.00424047	0	0.00668749	0	0	0.00501008	0.00612529	0.00351248	0	0	0.00499440	0.00696403	0.00624655	0.00960115	0.00222365	0.00659185	0.00853386	0.00388023	0.00728592	0.00362714	0.00803332	0.00333823	0.00764970	0.00992167	0.00599449	0.00850668	0.00525830	0	0.00591502	0.00384674	0.00235578	0.00568027	0.00264346	0.00427618	0.00774107	0.00781775	0.00259820	0.00574437	0.00266000	0.00662666	0.00421549	0	0.00669206	0.00991490	0	0.00636330	0	0.00511119	0.00554374	0.01004943	0.00263512	0.00008167	0.00370331	0.00351505	0.00417944	0.00923240	0.00547183	0.00299903	0.00693705	0.01016282	0.00882013	0.00899218	0.00659468	0.00159538	0.00703006	0.00518806	0.00392605	0.00357171	0.00621023	0	0.00638942	0.00651741	0.00711974	0.00835871	0.00638058	0.00819113	0	0.00962766	0.00895763	0	0.00796592	0.00737526	0.00365512
G438	0.02668856	0	0.02277803	0.02526700	0.02617881	0.02465622	0.02593581	0.02626828	0.02382252	0	0.02497933	0.02498639	0.02173215	0.02234850	0.02369510	0.02769102	0.02380132	0.02931529	0.02836736	0.02074987	0	0.00702750	0.00468701	0.00577746	0.00644884	0.00330229	0.00562209	0.00642497	0	0.00742194	0.00571532	0.00873554	0.00297837	0	0.00291118	0.00560513	0.00816946	0.00558037	0.00691131	0.00710300	0.01005566	0.00243606	0.00532113	0.00615554	0	0.00498927	0.00577868	0.00570946	0.00931800	0.00587635	0.00390452	0.00467949	0.00536440	0.00687804	0.00616385	0.00208914	0	0.00567008	0.00615931	0.00353346	0.01011589	0.00696181	0.00679691	0.00807179	0.00573238	0.00839890	0.00294370	0.00172242	0.00781345	0.00380793	0.00024171	0.00599434	0.00575311	0.00239041	0.00333515	0.00729411	0.00629341	0.00993380	0.00428926	0.00596460	0.00626363	0.00900751	0.00599597	0.00604369	0.00959227	0.00570413	0.00825004	0.00745134	0.00500938	0.00663846	0	0.00875477	0.00803811	0.00635479	0.00283375	0.00708574	0.00937145	0.00485669	0.00714726	0.00609165	0.00385256	0.00826263	0.00533385	0.00287906	0.00251393	0.00658803	0.00346040	0.00505672	0.00285627	0.00949724	0.01201826	0.00340176	0.00557427	0.00294116	0.00584264	0.00989693	0.00486015	0.00369367	0.00426419	0.00309473
G439	0.02653816	0.02117728	0.02518273	0.02365245	0.03034887	0.02677608	0.03035494	0.02534711	0.02411706	0.02484988	0.02250025	0	0.02046546	0.02416936	0	0.02585709	0.02116900	0	0.02711434	0.02169277	0	0.00907618	0.00925338	0.00411874	0.00902821	0.00490077	0.00244540	0.00549895	0.01179547	0.00740828	0	0.01032494	0.00621375	0.00964791	0.00976214	0.00766737	0.00923345	0.00633949	0.00815337	0.00513280	0	0.00353446	0.00626161	0.00556920	0.00514095	0.00453299	0	0.00633134	0.00800029	0.00880682	0.00518129	0.00517169	0.00314051	0.00545317	0.00775817	0.00436501	0.00835923	0.01030615	0.00573933	0.00192183	0.00580740	0.00585523	0.00566149	0	0.00672730	0.00590004	0.00625364	0.00511994	0.00542160	0.00294570	0	0.00701239	0.01057596	0.00473539	0.00295125	0.00349034	0.01176674	0.00861039	0.00185016	0.00439097	0.00685716	0.00514746	0.00771866	0.00870091	0.00801300	0.00480904	0.01012497	0.00487170	0.00343763	0.00133388	0.00593026	0.00842061	0.00824725	0.00482332	0.00518579	0.00429584	0.01219815	0.00719798	0.00898340	0.00501389	0.00756770	0.00556560	0.00992118	0	0.00710381	0	0.00200730	0.00707841	0.00359719	0.00920552	0.00553974	0	0.00248958	0.00268536	0.00662205	0.00899730	0.00529233	0.00548658	0.00545709	0.00610895
G440	0.02438656	0.02148003	0.02729634	0.02254267	0.02154726	0.02206976	0.02730351	0.02420454	0	0.02290428	0.02442549	0.02581402	0.02089158	0.02031413	0.02321144	0.02364112	0.02297571	0.02362379	0.02589322	0.02049659	0.01022563	0.00691613	0.00577950	0.00730280	0.01066784	0.00610901	0.00305087	0.00211481	0.00681169	0.00890340	0	0.00728404	0.00490243	0.00750333	0.00475230	0.00592253	0.00979966	0.00430738	0	0	0.00406860	0.00161531	0.00409612	0.00698031	0.00430180	0.00065951	0.00625606	0.00707923	0	0.00602915	0.00486478	0.00002780	0.00308248	0	0.00719184	0.00738935	0.00239557	0.00833078	0.00501894	0.00511861	0.00768489	0.00305910	0.00791865	0.00524541	0.00476068	0.00845511	0.00219952	0.00590227	0.00767903	0.00436326	0.00444071	0.00938416	0.01072488	0.00189376	0.00499210	0.00429974	0.00877536	0.00666819	0.01073386	0.00565121	0.00502486	0.00118098	0.00632166	0.00371643	0.00613191	0.00251270	0.00354965	0.00844476	0.00245048	0.00272844	0.00509374	0.00166293	0.00807112	0.00528399	0.00173945	0.00636455	0.00760578	0.00754694	0.01195773	0.00967932	0.00344857	0.00709962	0.00732256	0.00627657	0.00572234	0.00552542	0.00515106	0.00702927	0.00589317	0.00773027	0.00781224	0.00692529	0.00670403	0.00434980	0.00710133	0.00780040	0.00462897	0.00711364	0.00567948	0.00690503
G441	0	0.02218791	0.02369254	0.02689376	0.02893355	0.02816832	0.03054245	0.03106175	0.02658661	0.02560374	0.02516570	0.02490031	0.02282944	0	0.02829524	0	0.02534723	0.02733108	0	0.02711266	0.00901075	0.00858993	0	0	0.00830167	0.00462166	0.00282495	0.00201828	0.00720514	0.00824670	0.00480819	0.00561200	0.00938849	0.00914738	0.00366930	0.00435055	0.01028599	0	0.00980116	0	0.00930262	0.00407154	0.00379453	0.00698847	0.00526091	0.00383597	0.00572755	0.00765218	0.00513539	0.00650117	0.00599124	0.00646156	0.00530038	0.00616451	0.00684676	0.00614033	0.00537228	0.01049970	0.00541829	0.00165505	0.01121874	0.00228876	0.00514989	0.01072152	0.01033003	0.00928179	0	0.00373913	0.01113802	0	0.00558960	0.00599224	0.00920142	0.00303162	0.00691992	0.00691920	0.01227234	0.00808832	0.00261799	0.00376820	0.00638065	0.00101112	0.00558256	0.01017011	0.00297365	0.00273243	0.00938420	0.00220703	0.00458880	0.00452675	0.00205108	0.00957327	0.00644045	0.00672864	0.00300555	0.00658187	0.00996901	0.00685416	0	0.00871413	0.00433254	0.00896882	0.00433054	0.00403553	0.00264553	0.00771022	0.00642623	0.00691824	0.00504855	0.00989357	0.00755273	0.00455347	0	0.00191027	0.00911741	0.00776177	0.00482623	0.00398110	0.00537003	0.00621816
G442	0.02816633	0.01984219	0.02533591	0.01916991	0.02462180	0.02270152	0.01937247	0.02260900	0.02848429	0.02372421	0.02453737	0.02137312	0.01679491	0.02025087	0.02543348	0.02298874	0.02373905	0	0.02638317	0.01954062	0.00308300	0.00200136	0	0.00287180	0.00593488	0.00230975	0.00605546	0.00142752	0.00837240	0.00899058	0.00831197	0.00798781	0.00335502	0.01121210	0.00909081	0.00430166	0.00971809	0.00713626	0.01090536	0	0.00433295	0.00100695	0.00737323	0.00155258	0.00286840	0.00427522	0.00533437	0.00632336	0.00821025	0.00712910	0.00428865	0.00233831	0.00350511	0.01184510	0.00463151	0.00592695	0.00316746	0.00711200	0.00318632	0.00303578	0.00744493	0.00813652	0.00396665	0.00898679	0.00765665	0.00879310	0.00234608	0.00137332	0.00528496	0.00224861	0.00597279	0.00909165	0.01089646	0.00372884	0.00861036	0.00587654	0.00778850	0.00655384	0.00559942	0.00640917	0.00544161	0.00414517	0.00847578	0.00208396	0.00532216	0.00804358	0.00905451	0.00381494	0.00142629	0.00164582	0.00612472	0.00727990	0.00952420	0.00234213	0.00345734	0.00604916	0.00978725	0.00450666	0.00873739	0.00377051	0.00371088	0.00639407	0.00708990	0.00612321	0.00419436	0.00908702	0.00149373	0.00629875	0.00558618	0.00720430	0.00893262	0.00587747	0.00676256	0.00861791	0.00929655	0.00846354	0.00121092	0.00691661	0	0.00336276
G443	0.02656267	0.01957257	0.02374541	0.02359164	0.02684708	0.03024596	0.02614546	0.02136460	0.02581040	0.02132341	0.02056182	0.02675865	0.02075853	0.02288781	0.02247999	0.02676798	0.02114183	0.02785474	0.02576494	0.02053835	0.00416431	0.00790560	0.00344109	0.00227135	0	0.00560524	0.00698744	0.00229009	0.00640303	0.00514253	0.00801427	0	0.00385006	0.00608058	0	0.00604585	0.01139133	0.00457164	0.00761981	0.00406486	0.00884893	0.00513662	0.00574460	0.00674101	0.00267750	0.00650268	0.00230499	0.00146357	0.00601792	0.00523555	0.00722734	0.00491549	0.00804637	0.00882733	0.00631569	0.00248079	0.00583536	0.00669473	0.00501249	0.00503809	0.00557937	0.00729525	0.00356644	0.00519705	0.00843086	0.00577132	0.00691648	0.00364741	0.00429550	0.00394587	0.00572287	0.00963504	0.00718028	0	0.00783650	0.00535437	0	0.00725469	0	0.00570347	0.00565099	0.00327553	0.00806492	0.00813831	0.00610175	0.00474701	0.00979912	0.00540925	0	0.00142534	0.00034474	0.00574723	0.01169192	0.00595844	0.00064139	0.00694605	0.00774946	0.00798739	0.00525180	0.00789457	0.00324550	0.00538086	0.00576994	0.00577493	0.00339592	0.00627125	0.00586191	0.00363816	0.00803571	0.00730290	0.00644117	0.00155049	0	0.00189474	0.00948635	0.00739989	0.00369898	0.00195014	0.00377913	0.00532411
G444	0.02537746	0.01905610	0.02445101	0	0.02593612	0.02716333	0.02510685	0.02119770	0.02366601	0.02167726	0.02197540	0.02232157	0.02435509	0.02530340	0.02539312	0.02614081	0.02583628	0.02184458	0.02508906	0.02369960	0.00654268	0.00704931	0.00601883	0.00237699	0.00998224	0.00406337	0.00285145	0.00617546	0.00297174	0.00742461	0.00659879	0.00442035	0.00759663	0.01035926	0.00621829	0.00553717	0.00954018	0.00875517	0.00735086	0.00471191	0.00371884	0.00670427	0.00494417	0.00576429	0.00294806	0.00576219	0.00177639	0.00212080	0.00726932	0	0.00536349	0.00491188	0	0.00690843	0	0.00451057	0.00444203	0.00550788	0.00348786	0.00504204	0.00560791	0.00517653	0.00586507	0.00553895	0	0.00793111	0.00570493	0.00421813	0.00483146	0.00763541	0.00664337	0.00933229	0.00900125	0.00237170	0.00867231	0.00541866	0	0.00438714	0.00455264	0.00436211	0.00556821	0.00334773	0.00605520	0.00761524	0.00833583	0.00528364	0.00458710	0.00922740	0.00420071	0	0.00320178	0.00689295	0.00321625	0.00619507	0	0.00980900	0.01171172	0.01015867	0.00913821	0.00699746	0.00229883	0.00345280	0.00861173	0.00443620	0.00653316	0.00463065	0.00210018	0.00235155	0.00597240	0	0.01023401	0.00684358	0.00503731	0.00473672	0.00836568	0.00704025	0.00585837	0.00851969	0.00640744	0.00445772
G445	0.02620257	0.02155682	0.02404365	0.02408022	0.02213870	0.02194152	0.02863460	0.02293677	0.02161226	0.02332345	0.02289583	0.02397835	0.02171064	0.02353316	0.02670058	0.02400704	0	0.02325918	0.03067721	0.02320167	0	0.00498978	0.00550475	0.00132167	0.00544407	0.00752701	0.00471085	0.00518967	0.01073749	0.00728411	0.00939883	0.00808928	0.00428205	0.00744239	0.00906986	0.00658714	0.00810424	0.00402861	0.00605462	0.00673653	0.00110558	0.00478028	0	0.00670900	0.00571330	0.00632482	0.00298245	0	0.00484125	0.00542223	0.00593695	0.00339820	0.00560843	0.00992275	0.00672900	0.00297666	0.00104420	0.00836785	0.00414677	0.00583269	0.01002139	0.00390167	0.00530314	0.00845263	0.00749273	0.00532960	0.00585941	0.00603310	0.00692089	0.00560601	0.00759040	0.01152654	0.00687498	0.00114300	0.01067006	0.00480933	0.00648875	0.00243704	0.00459683	0.00178995	0	0.00646384	0.01109050	0.00729780	0.00809093	0.00205230	0.00480503	0.00960671	0.00421116	0.00012533	0.00350382	0.00704334	0	0.00636159	0.00203922	0.00557512	0.00988928	0.00223495	0.00356511	0.00961953	0.00101996	0.00784383	0.00797555	0.00506008	0.00407007	0.00504425	0.00473447	0.00656707	0.00937973	0.00504661	0.00452262	0.00269600	0.00417013	0.00341830	0.00929764	0.00719409	0.00397456	0.00587075	0.00491172	0
G446	0.02743499	0.01952648	0.02158067	0.02031735	0.02631077	0.02400680	0.02699525	0.02268128	0.02454049	0.02171529	0.02110491	0.02332456	0.02221709	0.02092779	0.02245504	0.02629080	0.02079991	0.02095628	0.02628927	0.02299331	0.00667889	0.00674931	0.00280475	0.00244345	0.01046362	0.00644091	0.00454957	0.00453167	0.00558032	0.00515301	0.00858550	0.00727550	0.00901119	0.00755936	0.00762240	0.00611481	0.00532664	0.00570533	0.00794762	0.00585982	0.00390399	0	0.00399540	0.00546806	0.00109234	0.00563125	0.00452706	0.00058609	0.00837340	0.00564486	0.00407943	0.00315786	0.00839747	0.00615165	0.00879928	0.00662268	0.00185151	0.00824327	0.00324904	0.00622821	0.00776233	0.00802113	0.00315375	0.00550640	0.00886414	0.00657642	0.00388221	0.00617505	0.00338680	0.00479861	0.00265885	0	0.00777199	0.00417847	0.00147387	0.00367002	0.00648317	0	0	0.00500962	0.00794206	0.00510157	0.00431547	0	0.00666188	0.00417014	0.00691000	0.00737696	0.00675160	0.00680072	0.00471553	0.00691029	0.00718311	0.00159653	0.00241550	0.00708477	0.00778334	0.00599351	0.01045650	0.00906378	0.00445158	0.00937351	0.00857835	0.00710528	0.00573458	0.00620144	0.00123169	0.00573719	0.00698478	0.00914688	0.00724806	0.00389331	0.00302836	0.00499255	0.00841095	0.00692984	0	0	0.00496193	0.00250875
